Block Height,Timestamp,Address,Algorithm,Difficulty
3414323,2025-07-29 20:40:23,VGFf24bPSfe4ETQftBSbzBKsV5wWKt35Hf,SHA256D,13.84710618973808
3414324,2025-07-29 20:41:00,Unknown,Stake,93509462.29726349
3414325,2025-07-29 20:41:07,Unknown,Stake,93436577.42295991
3414326,2025-07-29 20:41:36,bv1qg7jqg468qsplnnngwpc8ur29mmkdh3kfsgaqvy,ProgPoW,17.78286557406241
3414327,2025-07-29 20:41:43,Unknown,Stake,93439151.9101616
3414328,2025-07-29 20:41:43,VGFf24bPSfe4ETQftBSbzBKsV5wWKt35Hf,SHA256D,14.50718097226101
3414329,2025-07-29 20:42:31,Unknown,Stake,93441416.3354468
3414330,2025-07-29 20:43:52,Unknown,Stake,93443587.80524129
3414331,2025-07-29 20:44:05,Unknown,Stake,93445666.3065762
3414332,2025-07-29 20:43:55,VGFf24bPSfe4ETQftBSbzBKsV5wWKt35Hf,SHA256D,14.49439687458693
3414333,2025-07-29 20:50:11,Unknown,Stake,93447651.82703711
3414334,2025-07-29 20:49:57,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,17.14045768615019
3414335,2025-07-29 20:51:38,Unknown,Stake,82737215.03198133
3414336,2025-07-29 20:53:32,Unknown,Stake,93241485.07032101
3414337,2025-07-29 20:53:59,Unknown,Stake,93240064.25898726
3414338,2025-07-29 20:53:59,bv1qf85ldqmp5z3z8x659834z4nlhyx6r0c7qalgt3,ProgPoW,16.87987660767701
3414339,2025-07-29 20:54:25,bv1qf85ldqmp5z3z8x659834z4nlhyx6r0c7qalgt3,ProgPoW,16.47346927553679
3414340,2025-07-29 20:55:31,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,20.84003801076972
3414341,2025-07-29 20:56:08,bv1qf85ldqmp5z3z8x659834z4nlhyx6r0c7qalgt3,ProgPoW,20.79455029524192
3414342,2025-07-29 20:56:56,bv1qf85ldqmp5z3z8x659834z4nlhyx6r0c7qalgt3,ProgPoW,20.74520690230798
3414343,2025-07-29 20:57:09,Unknown,Stake,83115266.67376149
3414344,2025-07-29 20:57:07,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,20.6916557310732
3414345,2025-07-29 20:59:02,bv1qzggn4kvtxdxhzr3yueamu2lqrtvxytaeye8mcm,ProgPoW,20.67556526122111
3414346,2025-07-29 21:01:44,Unknown,Stake,84555946.94300966
3414347,2025-07-29 21:01:30,bv1qf85ldqmp5z3z8x659834z4nlhyx6r0c7qalgt3,ProgPoW,20.65792260371467
3414348,2025-07-29 21:02:15,Unknown,Stake,83768144.23768704
3414349,2025-07-29 21:02:02,bv1qf85ldqmp5z3z8x659834z4nlhyx6r0c7qalgt3,ProgPoW,20.63878654422212
3414350,2025-07-29 21:04:54,Unknown,Stake,92896453.97049446
3414351,2025-07-29 21:04:51,Unknown,Stake,82949563.9885833
3414352,2025-07-29 21:04:45,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,20.61808944563175
3414353,2025-07-29 21:05:01,bv1qf85ldqmp5z3z8x659834z4nlhyx6r0c7qalgt3,ProgPoW,20.56650264421839
3414354,2025-07-29 21:06:15,Unknown,Stake,92726788.13110529
3414355,2025-07-29 21:06:13,Unknown,Stake,92685231.46336411
3414356,2025-07-29 21:08:05,Unknown,Stake,92637827.27132283
3414357,2025-07-29 21:08:05,Unknown,Stake,92628772.91554008
3414358,2025-07-29 21:07:59,VHU81LE2bTUe5AWSHSrDHcocqRWCK4dCRo,RandomX,0.0271556830523427
3414359,2025-07-29 21:08:08,bv1qf85ldqmp5z3z8x659834z4nlhyx6r0c7qalgt3,ProgPoW,18.81656247266169
3414360,2025-07-29 21:08:33,Unknown,Stake,92619537.46722522
3414361,2025-07-29 21:10:53,Unknown,Stake,92570739.0556538
3414362,2025-07-29 21:12:02,Unknown,Stake,83681079.07313924
3414363,2025-07-29 21:13:02,Unknown,Stake,92390127.74909283
3414364,2025-07-29 21:12:53,bv1qf85ldqmp5z3z8x659834z4nlhyx6r0c7qalgt3,ProgPoW,18.41028353462485
3414365,2025-07-29 21:18:45,Unknown,Stake,92329818.00876814
3414366,2025-07-29 21:18:40,bv1qmce5q6xy8rk8evnzxz9guvuspzsr074ushd26z,RandomX,0.0267280335410617
3414367,2025-07-29 21:19:50,Unknown,Stake,82962888.80734983
3414368,2025-07-29 21:19:48,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,18.18522372528616
3414369,2025-07-29 21:21:03,Unknown,Stake,92215718.0596054
3414370,2025-07-29 21:20:59,bv1qf85ldqmp5z3z8x659834z4nlhyx6r0c7qalgt3,ProgPoW,20.35732486858774
3414371,2025-07-29 21:21:44,Unknown,Stake,92200705.23471536
3414372,2025-07-29 21:21:30,bv1qzggn4kvtxdxhzr3yueamu2lqrtvxytaeye8mcm,ProgPoW,20.32942545031536
3414373,2025-07-29 21:24:25,Unknown,Stake,92185184.03368402
3414374,2025-07-29 21:24:12,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,18.68004569535097
3414375,2025-07-29 21:24:20,bv1qf85ldqmp5z3z8x659834z4nlhyx6r0c7qalgt3,ProgPoW,20.2174675383364
3414376,2025-07-29 21:26:21,bv1qf85ldqmp5z3z8x659834z4nlhyx6r0c7qalgt3,ProgPoW,20.15754086306248
3414377,2025-07-29 21:27:36,bv1qf85ldqmp5z3z8x659834z4nlhyx6r0c7qalgt3,ProgPoW,20.12274942397488
3414378,2025-07-29 21:31:11,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,20.08641837845216
3414379,2025-07-29 21:39:40,Unknown,Stake,81443921.60874721
3414380,2025-07-29 21:39:26,bv1qmce5q6xy8rk8evnzxz9guvuspzsr074ushd26z,RandomX,0.02678321838366434
3414381,2025-07-29 21:41:23,VHU81LE2bTUe5AWSHSrDHcocqRWCK4dCRo,RandomX,0.02649021880957116
3414382,2025-07-29 21:41:29,bv1qf85ldqmp5z3z8x659834z4nlhyx6r0c7qalgt3,ProgPoW,17.88910795228565
3414383,2025-07-29 21:42:13,bv1qf85ldqmp5z3z8x659834z4nlhyx6r0c7qalgt3,ProgPoW,17.58296302506917
3414384,2025-07-29 21:46:35,Unknown,Stake,79383178.30426638
3414385,2025-07-29 21:46:24,Unknown,Stake,78203092.42605704
3414386,2025-07-29 21:46:19,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,18.28310380865303
3414387,2025-07-29 21:46:44,VLWWMuiT12oiDVkaAWhfm2B2nAfg6ye653,SHA256D,14.12916803871319
3414388,2025-07-29 21:47:10,bv1qf85ldqmp5z3z8x659834z4nlhyx6r0c7qalgt3,ProgPoW,19.76871828831737
3414389,2025-07-29 21:47:47,Unknown,Stake,91713836.62593475
3414390,2025-07-29 21:49:29,Unknown,Stake,91649362.74863414
3414391,2025-07-29 21:49:15,bv1qf85ldqmp5z3z8x659834z4nlhyx6r0c7qalgt3,ProgPoW,19.72393247502613
3414392,2025-07-29 21:49:47,Unknown,Stake,91581046.03390315
3414393,2025-07-29 21:49:33,bv1qzggn4kvtxdxhzr3yueamu2lqrtvxytaeye8mcm,ProgPoW,19.6833896292681
3414394,2025-07-29 21:49:35,Unknown,Stake,91557750.41241385
3414395,2025-07-29 21:49:35,bv1qf85ldqmp5z3z8x659834z4nlhyx6r0c7qalgt3,ProgPoW,20.09139769493864
3414396,2025-07-29 21:49:42,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,20.26530863690501
3414397,2025-07-29 21:49:50,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,20.38606885858642
3414398,2025-07-29 21:51:04,bv1qf85ldqmp5z3z8x659834z4nlhyx6r0c7qalgt3,ProgPoW,20.85407828284398
3414399,2025-07-29 21:51:56,Unknown,Stake,91533841.535119
3414400,2025-07-29 21:53:45,Unknown,Stake,83959244.87373482
3414401,2025-07-29 21:54:33,Unknown,Stake,91369438.37921326
3414402,2025-07-29 21:56:36,Unknown,Stake,91342989.4639117
3414403,2025-07-29 21:56:36,Unknown,Stake,81899534.37326801
3414404,2025-07-29 21:56:36,Unknown,Stake,91142541.94802423
3414405,2025-07-29 21:56:51,Unknown,Stake,91079340.06496267
3414406,2025-07-29 21:56:37,bv1qf85ldqmp5z3z8x659834z4nlhyx6r0c7qalgt3,ProgPoW,19.62313938228544
3414407,2025-07-29 21:59:39,Unknown,Stake,91048905.87388396
3414408,2025-07-29 21:59:25,VGFf24bPSfe4ETQftBSbzBKsV5wWKt35Hf,SHA256D,14.47901069207195
3414409,2025-07-29 22:02:20,Unknown,Stake,85378411.88814536
3414410,2025-07-29 22:05:36,Unknown,Stake,84635680.38940679
3414411,2025-07-29 22:06:50,Unknown,Stake,83059885.40477248
3414412,2025-07-29 22:06:36,bv1qzggn4kvtxdxhzr3yueamu2lqrtvxytaeye8mcm,ProgPoW,19.6049093605281
3414413,2025-07-29 22:07:21,Unknown,Stake,90687174.86738962
3414414,2025-07-29 22:07:13,Unknown,Stake,90641441.70113225
3414415,2025-07-29 22:07:13,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,20.05537146217957
3414416,2025-07-29 22:08:56,Unknown,Stake,90606749.16549735
3414417,2025-07-29 22:08:42,bv1qf85ldqmp5z3z8x659834z4nlhyx6r0c7qalgt3,ProgPoW,20.68446165037172
3414418,2025-07-29 22:09:01,VHU81LE2bTUe5AWSHSrDHcocqRWCK4dCRo,RandomX,0.02628880743042401
3414419,2025-07-29 22:09:29,Unknown,Stake,90561854.63722096
3414420,2025-07-29 22:12:31,Unknown,Stake,90521109.130418
3414421,2025-07-29 22:12:25,bv1qzggn4kvtxdxhzr3yueamu2lqrtvxytaeye8mcm,ProgPoW,19.61157830505622
3414422,2025-07-29 22:16:28,Unknown,Stake,85693477.5883983
3414423,2025-07-29 22:16:34,Unknown,Stake,85684790.73331597
3414424,2025-07-29 22:16:19,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,19.6190318042606
3414425,2025-07-29 22:18:55,bv1qf85ldqmp5z3z8x659834z4nlhyx6r0c7qalgt3,ProgPoW,19.58102094195008
3414426,2025-07-29 22:20:22,Unknown,Stake,85273706.13388124
3414427,2025-07-29 22:21:15,Unknown,Stake,85040107.98752092
3414428,2025-07-29 22:21:45,Unknown,Stake,90180075.12585996
3414429,2025-07-29 22:22:15,bv1qg7jqg468qsplnnngwpc8ur29mmkdh3kfsgaqvy,ProgPoW,24.28740184837746
3414430,2025-07-29 22:24:58,Unknown,Stake,90140740.44268037
3414431,2025-07-29 22:27:33,Unknown,Stake,84081436.87092468
3414432,2025-07-29 22:27:53,Unknown,Stake,84304765.69021496
3414433,2025-07-29 22:28:34,VGFf24bPSfe4ETQftBSbzBKsV5wWKt35Hf,SHA256D,14.33298533806516
3414434,2025-07-29 22:28:35,bv1qf85ldqmp5z3z8x659834z4nlhyx6r0c7qalgt3,ProgPoW,19.70729713252681
3414435,2025-07-29 22:33:46,Unknown,Stake,89953750.24555618
3414436,2025-07-29 22:33:44,bv1qmce5q6xy8rk8evnzxz9guvuspzsr074ushd26z,RandomX,0.02530514057124323
3414437,2025-07-29 22:34:42,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,19.76233779695996
3414438,2025-07-29 22:36:20,Unknown,Stake,83293265.07309708
3414439,2025-07-29 22:36:06,bv1qzggn4kvtxdxhzr3yueamu2lqrtvxytaeye8mcm,ProgPoW,22.38707025849875
3414440,2025-07-29 22:37:18,Unknown,Stake,83221329.62903962
3414441,2025-07-29 22:37:10,VGFf24bPSfe4ETQftBSbzBKsV5wWKt35Hf,SHA256D,14.47307761321757
3414442,2025-07-29 22:38:58,Unknown,Stake,89742290.60316607
3414443,2025-07-29 22:38:51,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,22.48789615625888
3414444,2025-07-29 22:42:19,Unknown,Stake,89717890.47710665
3414445,2025-07-29 22:42:36,Unknown,Stake,83407444.3173938
3414446,2025-07-29 22:42:29,bv1qf85ldqmp5z3z8x659834z4nlhyx6r0c7qalgt3,ProgPoW,19.74340688437776
3414447,2025-07-29 22:46:03,bv1qf85ldqmp5z3z8x659834z4nlhyx6r0c7qalgt3,ProgPoW,19.71051543291101
3414448,2025-07-29 22:48:17,Unknown,Stake,83219016.75533248
3414449,2025-07-29 22:49:31,Unknown,Stake,83649346.35071361
3414450,2025-07-29 22:49:19,bv1qf85ldqmp5z3z8x659834z4nlhyx6r0c7qalgt3,ProgPoW,19.72574134843641
3414451,2025-07-29 22:50:22,bv1qf85ldqmp5z3z8x659834z4nlhyx6r0c7qalgt3,ProgPoW,19.69348659003832
3414452,2025-07-29 22:51:30,Unknown,Stake,85135587.40096778
3414453,2025-07-29 22:51:53,bv1qg7jqg468qsplnnngwpc8ur29mmkdh3kfsgaqvy,ProgPoW,22.85589729058134
3414454,2025-07-29 22:52:33,bv1qf85ldqmp5z3z8x659834z4nlhyx6r0c7qalgt3,ProgPoW,22.94831180342399
3414455,2025-07-29 22:53:59,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,23.02876234348448
3414456,2025-07-29 22:54:46,Unknown,Stake,84959380.2792693
3414457,2025-07-29 22:54:32,VHU81LE2bTUe5AWSHSrDHcocqRWCK4dCRo,RandomX,0.02461287350744433
3414458,2025-07-29 22:57:43,Unknown,Stake,85409941.1576058
3414459,2025-07-29 22:57:28,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,19.81682065480592
3414460,2025-07-29 22:58:59,Unknown,Stake,84970306.12220033
3414461,2025-07-29 22:58:45,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,23.11143438083745
3414462,2025-07-29 23:00:48,Unknown,Stake,89197623.18028511
3414463,2025-07-29 23:01:20,Unknown,Stake,89151064.15755822
3414464,2025-07-29 23:01:52,Unknown,Stake,89150160.57991965
3414465,2025-07-29 23:02:34,Unknown,Stake,89103566.45867127
3414466,2025-07-29 23:03:49,Unknown,Stake,89101394.57205509
3414467,2025-07-29 23:03:35,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,19.87134584657441
3414468,2025-07-29 23:04:50,Unknown,Stake,89103707.49393067
3414469,2025-07-29 23:05:17,Unknown,Stake,89118180.0847645
3414470,2025-07-29 23:05:07,VGFf24bPSfe4ETQftBSbzBKsV5wWKt35Hf,SHA256D,14.06691295212191
3414471,2025-07-29 23:05:26,VGFf24bPSfe4ETQftBSbzBKsV5wWKt35Hf,SHA256D,14.10667859533235
3414472,2025-07-29 23:06:43,bv1qg7jqg468qsplnnngwpc8ur29mmkdh3kfsgaqvy,ProgPoW,22.36245199798995
3414473,2025-07-29 23:06:29,VPi4AbN1R1G3MGaEn8e6jZTGJNfUMf5bUT,SHA256D,14.44251517470604
3414474,2025-07-29 23:07:57,VGFf24bPSfe4ETQftBSbzBKsV5wWKt35Hf,SHA256D,14.67555290410789
3414475,2025-07-29 23:09:03,Unknown,Stake,88139640.80478151
3414476,2025-07-29 23:09:02,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,22.46389793811534
3414477,2025-07-29 23:09:46,Unknown,Stake,88025442.0786551
3414478,2025-07-29 23:10:11,Unknown,Stake,89157304.99071907
3414479,2025-07-29 23:10:11,bv1qf85ldqmp5z3z8x659834z4nlhyx6r0c7qalgt3,ProgPoW,22.23312434650202
3414480,2025-07-29 23:16:16,Unknown,Stake,91069291.29172355
3414481,2025-07-29 23:16:36,Unknown,Stake,88943722.53978948
3414482,2025-07-29 23:16:58,Unknown,Stake,88971246.72711653
3414483,2025-07-29 23:17:46,Unknown,Stake,88924333.6988699
3414484,2025-07-29 23:21:17,Unknown,Stake,88877189.47791606
3414485,2025-07-29 23:21:03,bv1qmce5q6xy8rk8evnzxz9guvuspzsr074ushd26z,RandomX,0.02364355754095457
3414486,2025-07-29 23:23:09,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,20.07802888504861
3414487,2025-07-29 23:23:10,bv1qf85ldqmp5z3z8x659834z4nlhyx6r0c7qalgt3,ProgPoW,19.62245084141532
3414488,2025-07-29 23:23:46,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,21.32343651696461
3414489,2025-07-29 23:27:26,Unknown,Stake,87731650.25099164
3414490,2025-07-29 23:28:37,Unknown,Stake,86344752.29768759
3414491,2025-07-29 23:28:28,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,20.09260079858009
3414492,2025-07-29 23:31:29,Unknown,Stake,88703505.53796323
3414493,2025-07-29 23:31:44,Unknown,Stake,85948211.87520668
3414494,2025-07-29 23:33:02,Unknown,Stake,88646794.61795236
3414495,2025-07-29 23:33:07,Unknown,Stake,88663102.05236614
3414496,2025-07-29 23:32:57,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,20.15044710149714
3414497,2025-07-29 23:34:35,Unknown,Stake,88614839.39787264
3414498,2025-07-29 23:34:21,bv1qzggn4kvtxdxhzr3yueamu2lqrtvxytaeye8mcm,ProgPoW,21.93296030957486
3414499,2025-07-29 23:35:47,Unknown,Stake,88566462.04897119
3414500,2025-07-29 23:35:34,VGFf24bPSfe4ETQftBSbzBKsV5wWKt35Hf,SHA256D,14.44016573910379
3414501,2025-07-29 23:37:05,Unknown,Stake,88517525.07000689
3414502,2025-07-29 23:39:51,Unknown,Stake,88468475.30257955
3414503,2025-07-29 23:41:32,Unknown,Stake,87126738.1097874
3414504,2025-07-29 23:41:18,bv1qzggn4kvtxdxhzr3yueamu2lqrtvxytaeye8mcm,ProgPoW,20.31918282221369
3414505,2025-07-29 23:41:24,bv1qmce5q6xy8rk8evnzxz9guvuspzsr074ushd26z,RandomX,0.02341731670102945
3414506,2025-07-29 23:45:40,Unknown,Stake,88417146.7793833
3414507,2025-07-29 23:47:27,Unknown,Stake,86688731.24475193
